case_id,timestamp,player,team,action_type,dest_x,dest_y,xThreat_delta,tick
match_20250609_103402,2025-06-09 10:34:20.622630,13,1,PASS_FAILED,17.06,30.59,-0.1,270
match_20250609_103402,2025-06-09 10:34:20.688630,13,1,POSSESSION,17.06,30.59,0.0,271
match_20250609_103402,2025-06-09 10:34:20.688630,13,1,DRIBBLE_FAILED,17.06,30.57,-0.15,271
match_20250609_103402,2025-06-09 10:34:20.754630,13,1,POSSESSION,17.06,30.57,0.0,272
match_20250609_103402,2025-06-09 10:34:20.754630,13,1,PASS_FAILED,17.05,30.55,-0.1,272
match_20250609_103402,2025-06-09 10:34:20.820630,13,1,POSSESSION,17.05,30.55,0.0,273
match_20250609_103402,2025-06-09 10:34:20.820630,13,1,PASS_FAILED,17.05,30.53,-0.1,273
match_20250609_103402,2025-06-09 10:34:20.886630,13,1,POSSESSION,17.05,30.53,0.0,274
match_20250609_103402,2025-06-09 10:34:20.886630,13,1,PASS,16.96,47.22,0.77,274
match_20250609_103402,2025-06-09 10:34:20.952630,13,1,POSSESSION,17.04,30.52,0.0,275
match_20250609_103402,2025-06-09 10:34:20.952630,13,1,DRIBBLE_FAILED,17.04,30.5,-0.15,275
match_20250609_103402,2025-06-09 10:34:21.018630,13,1,POSSESSION,17.04,30.5,0.0,276
match_20250609_103402,2025-06-09 10:34:21.018630,13,1,PASS,17.01,47.61,0.77,276
match_20250609_103402,2025-06-09 10:34:21.084630,13,1,POSSESSION,17.03,30.49,0.0,277
match_20250609_103402,2025-06-09 10:34:21.084630,13,1,DRIBBLE,16.14,26.58,0.0,277
match_20250609_103402,2025-06-09 10:34:21.084630,13,1,PASS,17.37,47.23,0.77,277
match_20250609_103402,2025-06-09 10:34:21.150630,13,1,POSSESSION,16.14,26.58,0.0,278
match_20250609_103402,2025-06-09 10:34:21.150630,13,1,PASS_FAILED,16.15,26.57,-0.1,278
match_20250609_103402,2025-06-09 10:34:21.216630,13,1,POSSESSION,16.15,26.57,0.0,279
match_20250609_103402,2025-06-09 10:34:21.216630,13,1,PASS_FAILED,16.15,26.57,-0.1,279
match_20250609_103402,2025-06-09 10:34:21.282630,13,1,POSSESSION,16.15,26.57,0.0,280
match_20250609_103402,2025-06-09 10:34:21.282630,13,1,PASS_FAILED,16.15,26.57,-0.1,280
match_20250609_103402,2025-06-09 10:34:21.348630,13,1,POSSESSION,16.15,26.57,0.0,281
match_20250609_103402,2025-06-09 10:34:21.348630,13,1,PASS_FAILED,16.15,26.57,-0.1,281
match_20250609_103402,2025-06-09 10:34:21.414630,13,1,POSSESSION,16.15,26.57,0.0,282
match_20250609_103402,2025-06-09 10:34:21.414630,13,1,PASS_FAILED,16.15,26.57,-0.1,282
match_20250609_103402,2025-06-09 10:34:21.480630,13,1,POSSESSION,16.15,26.57,0.0,283
match_20250609_103402,2025-06-09 10:34:21.480630,13,1,PASS,16.96,46.73,0.77,283
match_20250609_103402,2025-06-09 10:34:21.546630,13,1,POSSESSION,16.15,26.57,0.0,284
match_20250609_103402,2025-06-09 10:34:21.546630,13,1,PASS,16.84,47.06,0.77,284
match_20250609_103402,2025-06-09 10:34:21.612630,13,1,POSSESSION,16.16,26.56,0.0,285
match_20250609_103402,2025-06-09 10:34:21.612630,13,1,CLEAR,0.0,26.56,-0.05,285
match_20250609_103402,2025-06-09 10:34:21.678630,13,1,POSSESSION,16.17,26.56,0.0,286
match_20250609_103402,2025-06-09 10:34:21.678630,13,1,PASS_FAILED,16.17,26.56,-0.1,286
match_20250609_103402,2025-06-09 10:34:21.744630,13,1,POSSESSION,16.17,26.56,0.0,287
match_20250609_103402,2025-06-09 10:34:21.744630,13,1,PASS,16.82,47.35,0.77,287
match_20250609_103402,2025-06-09 10:34:21.810630,13,1,POSSESSION,16.17,26.56,0.0,288
match_20250609_103402,2025-06-09 10:34:21.810630,13,1,PASS,16.79,46.95,0.77,288
match_20250609_103402,2025-06-09 10:34:21.876630,13,1,POSSESSION,16.17,26.56,0.0,289
match_20250609_103402,2025-06-09 10:34:21.876630,13,1,PASS,16.87,47.31,0.77,289
match_20250609_103402,2025-06-09 10:34:21.942630,13,1,POSSESSION,16.17,26.56,0.0,290
match_20250609_103402,2025-06-09 10:34:21.942630,13,1,PASS_FAILED,16.17,26.56,-0.1,290
match_20250609_103402,2025-06-09 10:34:22.008630,13,1,POSSESSION,16.17,26.56,0.0,291
match_20250609_103402,2025-06-09 10:34:22.008630,13,1,PASS_FAILED,16.17,26.56,-0.1,291
match_20250609_103402,2025-06-09 10:34:22.074630,13,1,POSSESSION,16.17,26.56,0.0,292
match_20250609_103402,2025-06-09 10:34:22.074630,13,1,PASS,17.04,47.09,0.77,292
match_20250609_103402,2025-06-09 10:34:22.140630,13,1,POSSESSION,16.17,26.56,0.0,293
match_20250609_103402,2025-06-09 10:34:22.140630,13,1,PASS_FAILED,16.17,26.56,-0.1,293
match_20250609_103402,2025-06-09 10:34:22.206630,13,1,POSSESSION,16.17,26.56,0.0,294
match_20250609_103402,2025-06-09 10:34:22.206630,13,1,DRIBBLE,14.83,32.41,0.0,294
match_20250609_103402,2025-06-09 10:34:22.206630,13,1,PASS,17.13,46.81,0.77,294
match_20250609_103402,2025-06-09 10:34:22.272630,13,1,POSSESSION,14.83,32.41,0.0,295
match_20250609_103402,2025-06-09 10:34:22.272630,13,1,PASS_FAILED,14.83,32.41,-0.1,295
match_20250609_103402,2025-06-09 10:34:22.338630,13,1,POSSESSION,14.83,32.41,0.0,296
match_20250609_103402,2025-06-09 10:34:22.338630,13,1,DRIBBLE_FAILED,14.83,32.41,-0.15,296
match_20250609_103402,2025-06-09 10:34:22.404630,13,1,POSSESSION,14.83,32.41,0.0,297
match_20250609_103402,2025-06-09 10:34:22.404630,13,1,PASS,16.88,47.21,0.77,297
match_20250609_103402,2025-06-09 10:34:22.470630,13,1,POSSESSION,14.83,32.41,0.0,298
match_20250609_103402,2025-06-09 10:34:22.470630,13,1,DRIBBLE_FAILED,14.83,32.41,-0.15,298
match_20250609_103402,2025-06-09 10:34:22.536630,13,1,POSSESSION,14.83,32.41,0.0,299
match_20250609_103402,2025-06-09 10:34:22.536630,13,1,PASS,16.66,46.87,0.77,299
match_20250609_103402,2025-06-09 10:34:22.602630,13,1,POSSESSION,14.83,32.41,0.0,300
match_20250609_103402,2025-06-09 10:34:22.602630,13,1,PASS,17.5,46.66,0.77,300
match_20250609_103402,2025-06-09 10:34:22.668630,13,1,POSSESSION,14.83,32.41,0.0,301
match_20250609_103402,2025-06-09 10:34:22.668630,13,1,PASS,16.79,46.76,0.77,301
match_20250609_103402,2025-06-09 10:34:22.734630,13,1,POSSESSION,14.83,32.41,0.0,302
match_20250609_103402,2025-06-09 10:34:22.734630,13,1,DRIBBLE_FAILED,14.83,32.41,-0.15,302
match_20250609_103402,2025-06-09 10:34:22.800630,13,1,POSSESSION,14.83,32.41,0.0,303
match_20250609_103402,2025-06-09 10:34:22.800630,13,1,PASS,17.38,15.21,-0.11,303
match_20250609_103402,2025-06-09 10:34:22.866630,13,1,POSSESSION,14.83,32.41,0.0,304
match_20250609_103402,2025-06-09 10:34:22.866630,13,1,PASS_FAILED,14.83,32.41,-0.1,304
match_20250609_103402,2025-06-09 10:34:22.932630,13,1,POSSESSION,14.83,32.41,0.0,305
match_20250609_103402,2025-06-09 10:34:22.932630,13,1,DRIBBLE_FAILED,14.83,32.41,-0.15,305
match_20250609_103402,2025-06-09 10:34:22.998630,13,1,POSSESSION,14.83,32.41,0.0,306
match_20250609_103402,2025-06-09 10:34:22.998630,13,1,PASS_FAILED,14.83,32.41,-0.1,306
match_20250609_103402,2025-06-09 10:34:23.064630,13,1,POSSESSION,14.83,32.41,0.0,307
match_20250609_103402,2025-06-09 10:34:23.064630,13,1,PASS_FAILED,14.83,32.41,-0.1,307
match_20250609_103402,2025-06-09 10:34:23.130630,13,1,POSSESSION,14.83,32.41,0.0,308
match_20250609_103402,2025-06-09 10:34:23.130630,13,1,PASS_FAILED,14.83,32.41,-0.1,308
match_20250609_103402,2025-06-09 10:34:23.196630,13,1,POSSESSION,14.83,32.41,0.0,309
match_20250609_103402,2025-06-09 10:34:23.196630,13,1,PASS_FAILED,14.83,32.4,-0.1,309
match_20250609_103402,2025-06-09 10:34:23.262630,13,1,POSSESSION,14.83,32.4,0.0,310
match_20250609_103402,2025-06-09 10:34:23.262630,13,1,PASS_FAILED,14.83,32.4,-0.1,310
match_20250609_103402,2025-06-09 10:34:23.328630,13,1,POSSESSION,14.83,32.4,0.0,311
match_20250609_103402,2025-06-09 10:34:23.328630,13,1,PASS,17.24,46.82,0.77,311
match_20250609_103402,2025-06-09 10:34:23.394630,13,1,POSSESSION,14.83,32.4,0.0,312
match_20250609_103402,2025-06-09 10:34:23.394630,13,1,PASS_FAILED,14.83,32.4,-0.1,312
match_20250609_103402,2025-06-09 10:34:23.460630,13,1,POSSESSION,14.83,32.4,0.0,313
match_20250609_103402,2025-06-09 10:34:23.460630,13,1,PASS,17.33,46.71,0.77,313
match_20250609_103402,2025-06-09 10:34:23.526630,13,1,POSSESSION,14.83,32.4,0.0,314
match_20250609_103402,2025-06-09 10:34:23.526630,13,1,PASS_FAILED,14.83,32.4,-0.1,314
match_20250609_103402,2025-06-09 10:34:23.592630,13,1,POSSESSION,14.83,32.4,0.0,315
match_20250609_103402,2025-06-09 10:34:23.592630,13,1,PASS,17.41,46.88,0.77,315
match_20250609_103402,2025-06-09 10:34:23.658630,13,1,POSSESSION,14.83,32.4,0.0,316
match_20250609_103402,2025-06-09 10:34:23.658630,13,1,PASS_FAILED,14.84,32.4,-0.1,316
match_20250609_103402,2025-06-09 10:34:23.724630,13,1,POSSESSION,14.84,32.4,0.0,317
match_20250609_103402,2025-06-09 10:34:23.724630,13,1,PASS,16.63,46.89,0.77,317
match_20250609_103402,2025-06-09 10:34:23.790630,13,1,POSSESSION,14.84,32.4,0.0,318
match_20250609_103402,2025-06-09 10:34:23.790630,13,1,DRIBBLE_FAILED,14.84,32.4,-0.15,318
match_20250609_103402,2025-06-09 10:34:23.856630,13,1,POSSESSION,14.84,32.4,0.0,319
match_20250609_103402,2025-06-09 10:34:23.856630,13,1,PASS,17.21,47.31,0.77,319
match_20250609_103402,2025-06-09 10:34:23.922630,13,1,POSSESSION,14.84,32.4,0.0,320
match_20250609_103402,2025-06-09 10:34:23.922630,13,1,PASS_FAILED,14.84,32.4,-0.1,320
match_20250609_103402,2025-06-09 10:34:23.988630,13,1,POSSESSION,14.84,32.4,0.0,321
match_20250609_103402,2025-06-09 10:34:23.988630,13,1,PASS_FAILED,14.84,32.4,-0.1,321
match_20250609_103402,2025-06-09 10:34:24.054630,13,1,POSSESSION,14.84,32.4,0.0,322
match_20250609_103402,2025-06-09 10:34:24.054630,13,1,DRIBBLE,20.84,32.4,0.0,322
match_20250609_103402,2025-06-09 10:34:24.054630,13,1,PASS,16.92,47.16,0.8,322
match_20250609_103402,2025-06-09 10:34:24.120630,13,1,POSSESSION,20.84,32.4,0.0,323
match_20250609_103402,2025-06-09 10:34:24.120630,13,1,PASS_FAILED,20.84,32.4,-0.1,323
match_20250609_103402,2025-06-09 10:34:24.186630,13,1,POSSESSION,20.84,32.4,0.0,324
match_20250609_103402,2025-06-09 10:34:24.186630,13,1,PASS_FAILED,20.84,32.4,-0.1,324
match_20250609_103402,2025-06-09 10:34:24.252630,13,1,POSSESSION,20.84,32.4,0.0,325
match_20250609_103402,2025-06-09 10:34:24.252630,13,1,PASS_FAILED,20.84,32.4,-0.1,325
match_20250609_103402,2025-06-09 10:34:24.318630,13,1,POSSESSION,20.84,32.4,0.0,326
match_20250609_103402,2025-06-09 10:34:24.318630,13,1,PASS,16.84,46.47,0.8,326
match_20250609_103402,2025-06-09 10:34:24.384630,13,1,POSSESSION,20.84,32.4,0.0,327
match_20250609_103402,2025-06-09 10:34:24.384630,13,1,CLEAR,34.0,32.4,-0.05,327
match_20250609_103402,2025-06-09 10:34:24.450630,13,1,POSSESSION,20.83,32.4,0.0,328
match_20250609_103402,2025-06-09 10:34:24.450630,13,1,PASS,16.78,47.02,0.8,328
match_20250609_103402,2025-06-09 10:34:24.516630,13,1,POSSESSION,20.83,32.4,0.0,329
match_20250609_103402,2025-06-09 10:34:24.516630,13,1,PASS,16.92,47.04,0.8,329
match_20250609_103402,2025-06-09 10:34:24.582630,13,1,POSSESSION,20.83,32.4,0.0,330
match_20250609_103402,2025-06-09 10:34:24.582630,13,1,PASS_FAILED,20.83,32.4,-0.1,330
match_20250609_103402,2025-06-09 10:34:24.648630,13,1,POSSESSION,20.83,32.4,0.0,331
match_20250609_103402,2025-06-09 10:34:24.648630,13,1,PASS,16.66,47.1,0.8,331
match_20250609_103402,2025-06-09 10:34:24.714630,13,1,POSSESSION,20.83,32.4,0.0,332
match_20250609_103402,2025-06-09 10:34:24.714630,13,1,PASS,17.02,46.94,0.8,332
match_20250609_103402,2025-06-09 10:34:24.780630,13,1,POSSESSION,20.83,32.4,0.0,333
match_20250609_103402,2025-06-09 10:34:24.780630,13,1,PASS,16.83,46.72,0.8,333
match_20250609_103402,2025-06-09 10:34:24.846630,13,1,POSSESSION,20.83,32.4,0.0,334
match_20250609_103402,2025-06-09 10:34:24.846630,13,1,PASS_FAILED,20.83,32.4,-0.1,334
match_20250609_103402,2025-06-09 10:34:24.912630,13,1,POSSESSION,20.83,32.4,0.0,335
match_20250609_103402,2025-06-09 10:34:24.912630,13,1,PASS_FAILED,20.83,32.4,-0.1,335
match_20250609_103402,2025-06-09 10:34:24.978630,13,1,POSSESSION,20.83,32.4,0.0,336
match_20250609_103402,2025-06-09 10:34:24.978630,13,1,PASS_FAILED,20.83,32.39,-0.1,336
match_20250609_103402,2025-06-09 10:34:25.044630,13,1,POSSESSION,20.83,32.39,0.0,337
match_20250609_103402,2025-06-09 10:34:25.044630,13,1,PASS_FAILED,20.83,32.39,-0.1,337
match_20250609_103402,2025-06-09 10:34:25.110630,13,1,POSSESSION,20.83,32.39,0.0,338
match_20250609_103402,2025-06-09 10:34:25.110630,13,1,PASS,17.29,47.15,0.8,338
match_20250609_103402,2025-06-09 10:34:25.176630,13,1,POSSESSION,20.83,32.39,0.0,339
match_20250609_103402,2025-06-09 10:34:25.176630,13,1,PASS,16.81,46.86,0.8,339
match_20250609_103402,2025-06-09 10:34:25.242630,13,1,POSSESSION,20.83,32.39,0.0,340
match_20250609_103402,2025-06-09 10:34:25.242630,13,1,PASS_FAILED,20.83,32.39,-0.1,340
match_20250609_103402,2025-06-09 10:34:25.308630,13,1,POSSESSION,20.83,32.39,0.0,341
match_20250609_103402,2025-06-09 10:34:25.308630,13,1,PASS,17.0,47.18,0.8,341
match_20250609_103402,2025-06-09 10:34:25.374630,13,1,POSSESSION,20.83,32.39,0.0,342
match_20250609_103402,2025-06-09 10:34:25.374630,13,1,PASS,16.89,46.63,0.8,342
match_20250609_103402,2025-06-09 10:34:25.440630,13,1,POSSESSION,20.83,32.39,0.0,343
match_20250609_103402,2025-06-09 10:34:25.440630,13,1,PASS_FAILED,20.83,32.39,-0.1,343
match_20250609_103402,2025-06-09 10:34:25.506630,13,1,POSSESSION,20.83,32.39,0.0,344
match_20250609_103402,2025-06-09 10:34:25.506630,13,1,PASS,17.0,46.54,0.8,344
match_20250609_103402,2025-06-09 10:34:25.572630,13,1,POSSESSION,20.83,32.39,0.0,345
match_20250609_103402,2025-06-09 10:34:25.572630,13,1,PASS,7.85,26.39,-0.07,345
match_20250609_103402,2025-06-09 10:34:25.638630,13,1,POSSESSION,20.83,32.39,0.0,346
match_20250609_103402,2025-06-09 10:34:25.638630,13,1,PASS,17.13,46.87,0.8,346
match_20250609_103402,2025-06-09 10:34:25.704630,13,1,POSSESSION,20.83,32.39,0.0,347
match_20250609_103402,2025-06-09 10:34:25.704630,13,1,PASS_FAILED,20.83,32.39,-0.1,347
match_20250609_103402,2025-06-09 10:34:25.770630,13,1,POSSESSION,20.83,32.39,0.0,348
match_20250609_103402,2025-06-09 10:34:25.770630,13,1,DRIBBLE,23.33,29.26,0.0,348
match_20250609_103402,2025-06-09 10:34:25.770630,13,1,PASS,17.13,46.86,0.83,348
match_20250609_103402,2025-06-09 10:34:25.836630,13,1,POSSESSION,23.33,29.26,0.0,349
match_20250609_103402,2025-06-09 10:34:25.836630,13,1,PASS_FAILED,23.32,29.26,-0.1,349
match_20250609_103402,2025-06-09 10:34:25.902630,13,1,POSSESSION,23.32,29.26,0.0,350
match_20250609_103402,2025-06-09 10:34:25.902630,13,1,PASS_FAILED,23.32,29.26,-0.1,350
match_20250609_103402,2025-06-09 10:34:25.968630,13,1,POSSESSION,23.32,29.26,0.0,351
match_20250609_103402,2025-06-09 10:34:25.968630,13,1,PASS_FAILED,23.32,29.26,-0.1,351
match_20250609_103402,2025-06-09 10:34:26.034630,13,1,POSSESSION,23.32,29.26,0.0,352
match_20250609_103402,2025-06-09 10:34:26.034630,13,1,PASS_FAILED,23.32,29.26,-0.1,352
match_20250609_103402,2025-06-09 10:34:26.100630,13,1,POSSESSION,23.32,29.26,0.0,353
match_20250609_103402,2025-06-09 10:34:26.100630,13,1,PASS,17.13,47.05,0.83,353
match_20250609_103402,2025-06-09 10:34:26.166630,13,1,POSSESSION,23.32,29.26,0.0,354
match_20250609_103402,2025-06-09 10:34:26.166630,13,1,PASS_FAILED,23.32,29.26,-0.1,354
match_20250609_103402,2025-06-09 10:34:26.232630,13,1,POSSESSION,23.32,29.26,0.0,355
match_20250609_103402,2025-06-09 10:34:26.232630,13,1,PASS_FAILED,23.32,29.26,-0.1,355
match_20250609_103402,2025-06-09 10:34:26.298630,13,1,POSSESSION,23.32,29.26,0.0,356
match_20250609_103402,2025-06-09 10:34:26.298630,13,1,DRIBBLE,22.43,33.16,0.0,356
match_20250609_103402,2025-06-09 10:34:26.298630,13,1,PASS_FAILED,22.43,33.16,-0.1,356
match_20250609_103402,2025-06-09 10:34:26.364630,13,1,POSSESSION,22.43,33.16,0.0,357
match_20250609_103402,2025-06-09 10:34:26.364630,13,1,PASS,16.57,46.91,0.67,357
match_20250609_103402,2025-06-09 10:34:26.430630,13,1,POSSESSION,22.43,33.16,0.0,358
match_20250609_103402,2025-06-09 10:34:26.430630,13,1,PASS,16.54,47.16,0.67,358
match_20250609_103402,2025-06-09 10:34:26.496630,13,1,POSSESSION,22.43,33.16,0.0,359
match_20250609_103402,2025-06-09 10:34:26.496630,13,1,PASS_FAILED,22.43,33.16,-0.1,359
match_20250609_103402,2025-06-09 10:34:26.562630,13,1,POSSESSION,22.43,33.16,0.0,360
match_20250609_103402,2025-06-09 10:34:26.562630,13,1,PASS,16.68,46.56,0.67,360
match_20250609_103402,2025-06-09 10:34:26.628630,13,1,POSSESSION,22.43,33.16,0.0,361
match_20250609_103402,2025-06-09 10:34:26.628630,13,1,DRIBBLE,24.92,30.03,0.0,361
match_20250609_103402,2025-06-09 10:34:26.628630,13,1,PASS,16.96,47.36,0.83,361
match_20250609_103402,2025-06-09 10:34:26.694630,13,1,POSSESSION,24.92,30.03,0.0,362
match_20250609_103402,2025-06-09 10:34:26.694630,13,1,DRIBBLE,23.59,35.88,0.0,362
match_20250609_103402,2025-06-09 10:34:26.694630,13,1,PASS,16.56,46.82,0.73,362
match_20250609_103402,2025-06-09 10:34:26.760630,13,1,POSSESSION,23.59,35.88,0.0,363
match_20250609_103402,2025-06-09 10:34:26.760630,13,1,PASS_FAILED,23.59,35.88,-0.1,363
match_20250609_103402,2025-06-09 10:34:26.826630,13,1,POSSESSION,23.59,35.88,0.0,364
match_20250609_103402,2025-06-09 10:34:26.826630,13,1,PASS_FAILED,23.59,35.88,-0.1,364
match_20250609_103402,2025-06-09 10:34:26.892630,13,1,POSSESSION,23.59,35.88,0.0,365
match_20250609_103402,2025-06-09 10:34:26.892630,13,1,PASS,17.27,47.2,0.73,365
match_20250609_103402,2025-06-09 10:34:26.958630,13,1,POSSESSION,23.59,35.88,0.0,366
match_20250609_103402,2025-06-09 10:34:26.958630,13,1,DRIBBLE_FAILED,23.59,35.88,-0.15,366
match_20250609_103402,2025-06-09 10:34:27.024630,13,1,POSSESSION,23.59,35.88,0.0,367
match_20250609_103402,2025-06-09 10:34:27.024630,13,1,PASS,17.09,46.78,0.73,367
match_20250609_103402,2025-06-09 10:34:27.090630,13,1,POSSESSION,23.59,35.88,0.0,368
match_20250609_103402,2025-06-09 10:34:27.090630,13,1,DRIBBLE,29.59,35.88,0.0,368
match_20250609_103402,2025-06-09 10:34:27.090630,13,1,PASS,17.0,46.92,0.85,368
match_20250609_103402,2025-06-09 10:34:27.156630,13,1,POSSESSION,29.59,35.88,0.0,369
match_20250609_103402,2025-06-09 10:34:27.156630,13,1,PASS_FAILED,29.59,35.88,-0.1,369
match_20250609_103402,2025-06-09 10:34:27.222630,13,1,POSSESSION,29.59,35.88,0.0,370
match_20250609_103402,2025-06-09 10:34:27.222630,13,1,PASS,17.03,46.64,0.85,370
match_20250609_103402,2025-06-09 10:34:27.288630,13,1,POSSESSION,29.59,35.88,0.0,371
match_20250609_103402,2025-06-09 10:34:27.288630,13,1,PASS_FAILED,29.59,35.88,-0.1,371
match_20250609_103402,2025-06-09 10:34:27.354630,13,1,POSSESSION,29.59,35.88,0.0,372
match_20250609_103402,2025-06-09 10:34:27.354630,13,1,PASS_FAILED,29.59,35.88,-0.1,372
match_20250609_103402,2025-06-09 10:34:27.420630,13,1,POSSESSION,29.59,35.88,0.0,373
match_20250609_103402,2025-06-09 10:34:27.420630,13,1,PASS,16.54,46.96,0.85,373
match_20250609_103402,2025-06-09 10:34:27.486630,13,1,POSSESSION,29.59,35.88,0.0,374
match_20250609_103402,2025-06-09 10:34:27.486630,13,1,PASS_FAILED,29.59,35.88,-0.1,374
match_20250609_103402,2025-06-09 10:34:27.552630,13,1,POSSESSION,29.59,35.88,0.0,375
match_20250609_103402,2025-06-09 10:34:27.552630,13,1,PASS_FAILED,29.59,35.88,-0.1,375
match_20250609_103402,2025-06-09 10:34:27.618630,13,1,POSSESSION,29.59,35.88,0.0,376
match_20250609_103402,2025-06-09 10:34:27.618630,13,1,PASS_FAILED,29.59,35.88,-0.1,376
match_20250609_103402,2025-06-09 10:34:27.684630,13,1,POSSESSION,29.59,35.88,0.0,377
match_20250609_103402,2025-06-09 10:34:27.684630,13,1,DRIBBLE,28.25,41.73,0.0,377
match_20250609_103402,2025-06-09 10:34:27.684630,13,1,PASS_FAILED,28.25,41.73,-0.1,377
match_20250609_103402,2025-06-09 10:34:27.750630,13,1,POSSESSION,28.25,41.73,0.0,378
match_20250609_103402,2025-06-09 10:34:27.750630,13,1,PASS,17.18,14.64,-0.18,378
match_20250609_103402,2025-06-09 10:34:27.816630,13,1,POSSESSION,28.25,41.73,0.0,379
match_20250609_103402,2025-06-09 10:34:27.816630,13,1,DRIBBLE_FAILED,28.25,41.73,-0.15,379
match_20250609_103402,2025-06-09 10:34:27.882630,13,1,POSSESSION,28.25,41.73,0.0,380
match_20250609_103402,2025-06-09 10:34:27.882630,13,1,PASS_FAILED,28.25,41.73,-0.1,380
match_20250609_103402,2025-06-09 10:34:27.948630,13,1,POSSESSION,28.25,41.73,0.0,381
match_20250609_103402,2025-06-09 10:34:27.948630,13,1,PASS,17.29,46.5,0.7,381
match_20250609_103402,2025-06-09 10:34:28.014630,13,1,POSSESSION,28.25,41.73,0.0,382
match_20250609_103402,2025-06-09 10:34:28.014630,13,1,PASS_FAILED,28.25,41.73,-0.1,382
match_20250609_103402,2025-06-09 10:34:28.080630,13,1,POSSESSION,28.25,41.73,0.0,383
match_20250609_103402,2025-06-09 10:34:28.080630,13,1,PASS_FAILED,28.25,41.73,-0.1,383
match_20250609_103402,2025-06-09 10:34:28.146630,13,1,POSSESSION,28.25,41.73,0.0,384
match_20250609_103402,2025-06-09 10:34:28.146630,13,1,PASS_FAILED,28.25,41.73,-0.1,384
match_20250609_103402,2025-06-09 10:34:28.212630,13,1,POSSESSION,28.25,41.73,0.0,385
match_20250609_103402,2025-06-09 10:34:28.212630,13,1,DRIBBLE_FAILED,28.25,41.72,-0.15,385
match_20250609_103402,2025-06-09 10:34:28.278630,13,1,POSSESSION,28.25,41.72,0.0,386
match_20250609_103402,2025-06-09 10:34:28.278630,13,1,DRIBBLE_FAILED,28.25,41.72,-0.15,386
match_20250609_103402,2025-06-09 10:34:28.344630,13,1,POSSESSION,28.25,41.72,0.0,387
match_20250609_103402,2025-06-09 10:34:28.344630,13,1,PASS,16.98,47.04,0.7,387
match_20250609_103402,2025-06-09 10:34:28.410630,13,1,POSSESSION,28.25,41.72,0.0,388
match_20250609_103402,2025-06-09 10:34:28.410630,13,1,PASS,16.8,47.11,0.7,388
match_20250609_103402,2025-06-09 10:34:28.476630,13,1,POSSESSION,28.25,41.72,0.0,389
match_20250609_103402,2025-06-09 10:34:28.476630,13,1,PASS,17.1,46.83,0.7,389
match_20250609_103402,2025-06-09 10:34:28.542630,13,1,POSSESSION,28.25,41.72,0.0,390
match_20250609_103402,2025-06-09 10:34:28.542630,13,1,PASS,16.96,46.94,0.7,390
match_20250609_103402,2025-06-09 10:34:28.608630,13,1,POSSESSION,28.25,41.72,0.0,391
match_20250609_103402,2025-06-09 10:34:28.608630,13,1,PASS_FAILED,28.25,41.72,-0.1,391
match_20250609_103402,2025-06-09 10:34:28.674630,13,1,POSSESSION,28.25,41.72,0.0,392
match_20250609_103402,2025-06-09 10:34:28.674630,13,1,PASS_FAILED,28.25,41.72,-0.1,392
match_20250609_103402,2025-06-09 10:34:28.740630,13,1,POSSESSION,28.25,41.72,0.0,393
match_20250609_103402,2025-06-09 10:34:28.740630,13,1,PASS,17.23,47.2,0.7,393
match_20250609_103402,2025-06-09 10:34:28.806630,13,1,POSSESSION,28.25,41.72,0.0,394
match_20250609_103402,2025-06-09 10:34:28.806630,13,1,PASS_FAILED,28.25,41.72,-0.1,394
match_20250609_103402,2025-06-09 10:34:28.872630,13,1,POSSESSION,28.25,41.72,0.0,395
match_20250609_103402,2025-06-09 10:34:28.872630,13,1,PASS,16.6,46.76,0.7,395
match_20250609_103402,2025-06-09 10:34:28.938630,13,1,POSSESSION,28.25,41.72,0.0,396
match_20250609_103402,2025-06-09 10:34:28.938630,13,1,PASS_FAILED,28.25,41.72,-0.1,396
match_20250609_103402,2025-06-09 10:34:29.004630,13,1,POSSESSION,28.25,41.72,0.0,397
match_20250609_103402,2025-06-09 10:34:29.004630,13,1,PASS_FAILED,28.24,41.72,-0.1,397
match_20250609_103402,2025-06-09 10:34:29.070630,13,1,POSSESSION,28.24,41.72,0.0,398
match_20250609_103402,2025-06-09 10:34:29.070630,13,1,PASS_FAILED,28.24,41.72,-0.1,398
match_20250609_103402,2025-06-09 10:34:29.136630,13,1,POSSESSION,28.24,41.72,0.0,399
match_20250609_103402,2025-06-09 10:34:29.136630,13,1,PASS,16.99,47.01,0.7,399
match_20250609_103402,2025-06-09 10:34:29.202630,13,1,POSSESSION,28.24,41.72,0.0,400
match_20250609_103402,2025-06-09 10:34:29.202630,13,1,PASS_FAILED,28.24,41.72,-0.1,400
match_20250609_103402,2025-06-09 10:34:29.268630,13,1,POSSESSION,28.24,41.72,0.0,401
match_20250609_103402,2025-06-09 10:34:29.268630,13,1,PASS,17.34,46.52,0.7,401
match_20250609_103402,2025-06-09 10:34:29.334630,13,1,POSSESSION,28.24,41.72,0.0,402
match_20250609_103402,2025-06-09 10:34:29.334630,13,1,PASS_FAILED,28.24,41.72,-0.1,402
match_20250609_103402,2025-06-09 10:34:29.400630,13,1,POSSESSION,28.24,41.72,0.0,403
match_20250609_103402,2025-06-09 10:34:29.400630,13,1,PASS_FAILED,28.24,41.72,-0.1,403
